,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
214,"Integration among QlikView business intelligence software, eBay, and YouTube. Films and actors identified by QlikView are searched for on eBay and YouTube.",eCommerce,11.08.2007,https://www.programmableweb.com/mashup/qliktech-films,"eBay, YouTube","eCommerce, Auctions, Video",http://demo.qliktech.com/qlikview/AJAX/films/,,
215,This uses two Yahoo pipes chained together. The first searches a default list of RSS feeds for terms you provide. The results are processed and an extra link is added that calls a pipe to run a Yahoo Search to give more details about the article topic.,Application Development,11.07.2007,https://www.programmableweb.com/mashup/search-exploder,Yahoo Search,"Application Development, Search, Feeds",http://pipes.yahoo.com/pipes/pipe.info?_id=jqsvffV83BGKioe3X0sBXw,,
216,Google map of the journey of Abass Hassans from Somalia Refugee Camps in Kenya to Princeton University.,Mapping,11.07.2007,https://www.programmableweb.com/mashup/refugee-camps-to-princeton-u,Google Maps,"Mapping, Government, African",http://www.mibazaar.com/abasshassan.html,,
217,Dog Park USA uses Google Maps to promote the awareness of responsibly maintained public dog play areas in regional parks.,Mapping,11.07.2007,https://www.programmableweb.com/mashup/dog-parks-usa,"Google Maps, YouTube, Google Custom Search","Mapping, Animals, Localization, Travel, Pets",http://www.dogparkusa.com,,
218,"A visual mashup of different countries and states with Flickr, Google Spreadsheets, and Google Maps.",Photos,11.06.2007,https://www.programmableweb.com/mashup/global-flickr,"Flickr, Google Maps, Google Spreadsheets","Photos, Mapping",http://globalflickr.googlemashups.com,,
219,The RSS data from various news sources such as Google News and Reuters is aggregated and then displayed on a Timeline widget. Uses the MIT Simile timeline.,News Services,11.06.2007,https://www.programmableweb.com/mashup/news-timeline,"del.icio.us, Plaxo","News Services, Time Tracking, Visualizations, Feeds",http://news.alexeysmirnov.name/,,
220,Free walking route descriptions with OS Landranger mapping for each walk through Multimap API. Click on View next to buy map on any route to see the Multimap API page.,Mapping,11.06.2007,https://www.programmableweb.com/mashup/walk-highlands-scotland,Multimap,"Mapping, Fitness, Scottish, Recreation, England",http://www.walkhighlands.co.uk/,,
221,"Real-time polling mashup. People can ask questions and watch the answers come in real-time, with geographic locations.",Polls,11.06.2007,https://www.programmableweb.com/mashup/ask-500-people,Google Maps,"Polls, Mapping, Social",http://www.ask500people.com/,,
222,"QuickHotels is a Europe-wide discount hotel reservation website offering more than 30,000 hotels with discount room rates.",Travel,11.05.2007,https://www.programmableweb.com/mashup/quick-hotels-europe,Google Maps,"Travel, Mapping, European",http://www.QuickHotels.com,,
223,"Lets people know the best way to get from A to B in Dublin using just the public transportation. Access over 5000 stops, with more coming. Also available in multiple languages.",Mapping,11.04.2007,https://www.programmableweb.com/mashup/just-routes,Google Maps,"Mapping, Transportation, Travel",http://justroutes.com,,
224,"Large interactive poster of photos of Twitter users, sized to their influence on Twitter.",Blogging,11.03.2007,https://www.programmableweb.com/mashup/twitterposter,Twitter,"Blogging, Photos, Messaging, Social",http://twitterposter.com/,,
225,"Allows IT professionals to compare information about salary, job skills, and roles based on location. It also gives you an idea of demand based on the number of IT jobs advertised.",Mapping,11.02.2007,https://www.programmableweb.com/mashup/odinjobs,Google Maps,"Mapping, Jobs",http://www.odinjobs.com/US_job_market_overview.html,,
226,"See which stocks are most active on NASDAQ in realtime using the keyword clipnasdaqactives from SMS, WAP or email.",Financial,11.02.2007,https://www.programmableweb.com/mashup/nasdaq-daily-summary-phone,411Sync,"Financial, Stocks, Messaging",http://www.411sync.com/cgi-bin/search?query=clipnasdaqactives,,
227,"Get the NFL player stats for league leaders, offense and defense, on your mobile phone. TXT or use from WAP the keyword nflstats.",Sports,11.02.2007,https://www.programmableweb.com/mashup/nfl-player-stats,411Sync,"Sports, Messaging, Messaging, Mobile, Sports",http://www.411sync.com/cgi-bin/search?query=nflstats,,
228,Rank your favorite artists and albums by an estimation of how long you have spent listening to them. Normalized rankings.,Music,11.02.2007,https://www.programmableweb.com/mashup/last.fm-rankings,"Last.fm, MusicBrainz",Music,http://www.associativetrails.com/stuff/normalisefm/,,
229,"Returns an RSS feed from Google containing the latest news about your favourite artists, as listed in your Last.fm profile.",News Services,11.02.2007,https://www.programmableweb.com/mashup/last.fm-favourite-artist-news,Last.fm,"News Services, Music, Feeds",http://pipes.yahoo.com/pipes/pipe.run?_id=ABqGDuCD3BGo542qJZhxuA&_render=rss&username=%7Busername%7D,,
230,"Interactive map of current and past members of the Iraq Multinational Coalition, current troop count by country, and related links.",Mapping,11.01.2007,https://www.programmableweb.com/mashup/iraq-coalition,"Google Maps, Google AdSense","Mapping, Government, Mapping, News Services",http://www.findmapping.com/show.php/iraq-coalition/member-countries,,
231,Present your local Website on a Google Map with this mashup.,Mapping,11.01.2007,https://www.programmableweb.com/mashup/mymapwebsites,Google Maps,Mapping,http://www.mymapwebsites.com,,
232,See where others are going tonight with this global maps-based mashup.,Mapping,11.01.2007,https://www.programmableweb.com/mashup/mymapnights,Google Maps,"Mapping, Entertainment",http://www.mymapnights.com,,
233,"News, facts, blogs, videos, and pictures about the entertainment world that is continuously updated. Uses Google Custom Ajax search,Yahoo Buzz, Google Suggest, and Wikipedia.",Search,11.01.2007,https://www.programmableweb.com/mashup/celebrity-blog-review,Google Search,"Search, Celebrities",http://www.celebrityblogreview.com,,
234,"A platform for a carbon calculator gadget, built as a partnership among Google, the Energy Saving Trust, and RSA. Uses the AMEE engine and draws on the UK CO2 calculator for its data, calculations, and approved methodologies.",Environment,11.01.2007,https://www.programmableweb.com/mashup/uk-carbon-footprint-project,AMEE,"Environment, Sustainability, Widgets",http://www.google.co.uk/carbonfootprint/index.html,,
235,"A large collection of placemarks from all around the world. See multiple satellite views, birds eye view, Google Earth and photo galleries. Get directions to popular locations.",Travel,10.31.2007,https://www.programmableweb.com/mashup/earthplacemarks,"Google Maps, Microsoft Bing Maps, Panoramio","Travel, Photos, Mapping",http://www.earthplacemarks.com,,
236,Get the latest Billboard charts from MTV on your WAP capable phone. See whats hot in music. Point your phone browser to 411sync.com and use the keyword clipmtvcharts.,Music,10.31.2007,https://www.programmableweb.com/mashup/mtv-billboard-charts,411Sync,"Music, Mobile",http://www.411sync.com/cgi-bin/search?query=clipmtvcharts,,
237,Get the list of the movies currently playing in the local theaters from Fandango. Set your mobile phone browser to 411sync.com and use the keyword clipfandangoplay.,Movies,10.31.2007,https://www.programmableweb.com/mashup/fandango-movie-listings-phone,411Sync,"Movies, Mobile, Events",http://www.411sync.com/cgi-bin/search?query=clipfandangoplay,,
238,"Get the latest numbers for Dow, NASDAQ and other markets from CNN. Get this concise summary on your WAP capable phone when you use the keyword clipcnnmarkets.",Stocks,10.31.2007,https://www.programmableweb.com/mashup/latest-market-updates-cnn,411Sync,"Stocks, Stocks, Summary, Mobile",http://www.411sync.com/cgi-bin/search?query=clipcnnmarkets,,
239,"Embed a custom Google Map into your site. Options allow embedding one or more KML or GeoRSS sources, index sidebar options, and the ability to add map filters and search channels onto one map.",Application Development,10.31.2007,https://www.programmableweb.com/mashup/map-channels,"Upcoming.org, Google Maps, Zvents, GeoNames","Application Development, Mapping, Feeds, Events",http://www.mapchannels.com,,
240,"Facebook application for searching, rating, reviewing, and sharing summer camps. Put your favorite camps on the map and meet other friends who share the same experiences.",Widgets,10.31.2007,https://www.programmableweb.com/mashup/my-camps-facebook-app,"Google Maps, Facebook","Widgets, Mapping, Social",http://www.facebook.com/apps/application.php?id=5869214005,,
241,"Follow along as you stream KEXP, tag the songs you like, post comments, send SMS to get current song info from your phone. As the live KEXP stream plays, the site shows album art, dj and listener comments, and links to amazon, itunes, and rhapsody.",Music,10.30.2007,https://www.programmableweb.com/mashup/kexplorer.com,"Amazon Product Advertising, Rhapsody, Mobivity","Music, Messaging, Music, eCommerce",http://www.kexplorer.com,,
242,"Online aromatherapy shop created using Shopping API. Price comparison with direct product links to stores. Aromtherapy.eu has subdomains for US, DE, FR, and AU. Main domain used for UK Shopping API.",eCommerce,10.30.2007,https://www.programmableweb.com/mashup/aromatherapy-products,Shopping.com,"eCommerce, API",http://www.aromatherapy.eu,,
243,Halter Top for Women. A fully SEO website that pulls in data from Shopzilla using their API. Can be used for UK and US. Each category page is editable and all pages have Meta titles. Easy to navigate and setup. Managed via admin panel.,European,10.30.2007,https://www.programmableweb.com/mashup/halter-top,Shopzilla,"European, API, USA, England",http://www.haltertop.net,,
244,"Geo presents various information from the World Bank, including projects, data, news, and center location.",Government,10.29.2007,https://www.programmableweb.com/mashup/geo,Google Maps,"Government, Mapping, Mapping",http://geo.worldbank.org,,
245,"iPrimr makes it easy for members of Amazon Prime to find items eligible for free shipping. With so many items on Amazon coming from third party sellers, this tool filters out all non-prime-eligible items.",eCommerce,10.29.2007,https://www.programmableweb.com/mashup/iprimr,Amazon Product Advertising,"eCommerce, Shipping",http://www.iprimr.com,,
246,"Find rideshare matches among craigslist rideshare ads, according to your estimated route. Uses craigslist, Google Maps, and postgres.",Transportation,10.27.2007,https://www.programmableweb.com/mashup/dinoride,Google Maps,"Transportation, Travel, Mapping, Transportation, Travel, Transportation",http://www.dinoride.com,,
247,"Discussing based site as long as its about any place in the world. For example, plot your local school and tell everyone what you think of it. Plot your local bar and discuss its beer prices.",Social,10.27.2007,https://www.programmableweb.com/mashup/map-your-discussions,Google Maps,"Social, Mapping",http://www.publicbar.com,,
248,"GetItNext is a certified eBay affiliate that helps users navigate searching for items on eBay. GetItNext accesses the same eBay listings but enables users to find exactly what they’re looking for, helping you save time and money.",Auctions,10.26.2007,https://www.programmableweb.com/mashup/getitnext-ebay-search,eBay,"Auctions, eCommerce, Collecting, Search",http://www.getitnext.com/,,
249,"A Facebook app that combines Google Maps, Bigtribe Geohana, and Facebook. The result is a more social version of Yelp, with extra features, such as restaurant, golf, and hotel reservations.",Widgets,10.26.2007,https://www.programmableweb.com/mashup/our-places,"Google Maps, Facebook, BigTribe","Widgets, Mapping, Social",http://apps.facebook.com/ourplaces/,,
250,Watch Twitter updates in Second Life with this Twitter Fountain. Sit by the fountain of real-time tweets and watch them bubble up. This YouTube video gives you the quick demo.,Social,10.25.2007,https://www.programmableweb.com/mashup/twitter-fountain-second-life,"SecondLife, Twitter","Social, 3D, Messaging, Video",http://www.youtube.com/watch?v=SF59hA8xIC4,,
251,A ghost report community where you can post your true ghost encounter. Find and view other ghost encounters using the Google Maps map. Find similar cases around the world or in your town.,Supernatural,10.24.2007,https://www.programmableweb.com/mashup/ghost-logs,Google Maps,"Supernatural, Supernatural, Social, Mapping",http://www.ghostlogs.com,,
252,"Presents wildfire news stories, using a map. Uses Yahoo Pipes to offer RSS feeds from southern California newspapers, Flickr, and MSN video of the disaster.",Emergency,10.24.2007,https://www.programmableweb.com/mashup/wildfires-california,"Flickr, Yahoo Maps","Emergency, Emergency, News Services, Mapping",http://pipes.yahoo.com/pipes/pipe.info?_id=RIuSHE6C3BGakzE3JphxuA,,
253,A reverse phone lookup and directory site for finding information about any phone number.,Search,10.24.2007,https://www.programmableweb.com/mashup/reverse-phone-lookup,StrikeIron Reverse Phone and Address Append,"Search, Telephony, Reference",http://www.reversephonelookupdirectory.info,,
254,View upcoming Toronto-area events on a Google Maps map. Uses Yahoo Pipes to sort and geocode each element.,Events,10.23.2007,https://www.programmableweb.com/mashup/toronto-events,Google Mashup Editor,"Events, Mapping, Canadian",http://torontohappenings.googlemashups.com/,,
255,"Map with latest news about the October 2007 wildfires in southern California. Includes fire areas and meeting points for evacuees, as well as nearby emergency services such as hospitals.",News Services,10.23.2007,https://www.programmableweb.com/mashup/kpbs-san-diego-fires,Google Maps,"News Services, Mapping, Emergency, Emergency",http://maps.google.com/maps/ms?msa=0&msid=114250687465160386813.00043d08ac31fe3357571,,
256,"Detailed information on the October 2007 wildfires in southern California. Markers have details such as acres burned, current containment, homes destroyed, time started, and status of evacuations.",Mapping,10.23.2007,https://www.programmableweb.com/mashup/la-times-wildfires-map,Google Maps,"Mapping, News Services, Environment, Emergency, Emergency","http://www.latimes.com/news/local/la-firemap,0,6179739.htmlpage?coll=la-home-center",,
257,Vreetings is a video-plus-greetings service for creating video greeting cards using a drag-and-drop technique. The videos that you drag are YouTube videos.,Games,10.23.2007,https://www.programmableweb.com/mashup/vreetings,YouTube,"Games, Video",http://vreetings.com/,,
258,"Phreetings, photo + greetings, is a service for creating photo greeting cards using a drag-and-drop technique. The photos that you drag are Flickr images.",Photos,10.23.2007,https://www.programmableweb.com/mashup/phreetings,Flickr,"Photos, Games",http://phreetings.com,,
259,Find interesting facts in a fun way on all the countries of the world.,Mapping,10.22.2007,https://www.programmableweb.com/mashup/worldfactorium,"Flickr, Google Maps","Mapping, Mapping, Photos, Reference, Feeds",http://www.worldfactorium.com,,
260,"U.S. Election 2008 application that blends Silverlight 1.0, AJAX, ASP.NET, and Virtual Earth. Provides biographies, images, links, and feeds for presidential candidates.",Government,10.22.2007,https://www.programmableweb.com/mashup/silverlight-election-app,Microsoft Bing Maps,Government,http://www.noveraconsulting.com/lab/SilverlightElectionApp.aspx,,
261,"Visual search assistant. Rich Flash interface allows you to find products on Amazon and eBay, along with related Flickr photos and YouTube videos.",Video,10.22.2007,https://www.programmableweb.com/mashup/oskope,"Flickr, Amazon Product Advertising, eBay, YouTube","Video, Photos, eCommerce, Search, Visualizations",http://www.oskope.com,,
262,"Unified visual search. Type a search term and then gets results of Flickr photos, YouTube videos, Yahoo photos, Yahoo videos, and more.",Photos,10.21.2007,https://www.programmableweb.com/mashup/pixoble,"Flickr, YouTube, Yahoo Video Search, Yahoo Image Search, AOL Video, LiveVideo, Veoh","Photos, Video, Search",http://suspended.hostgator.com/?domain=www.pixoble.com,,
263,Find out estimated carbon emissions and fuel costs based on the driving directions you provide. Enter your daily commute or any other trip. View various ideas about how to reduce your emissions.,Travel,10.19.2007,https://www.programmableweb.com/mashup/carbon-emissions-commute,Google Maps,"Travel, Transportation, Environment, Mapping, Sustainability, Science",http://www.happyhighways.com/index.php/DrivingDirections/Gas_usage.html,,
264,"Browse the latest, most popular, and most highly-rated windsurfing videos from YouTube. Eliminates the hassle of searching through YouTube for good windsurfing videos.",Sports,10.19.2007,https://www.programmableweb.com/mashup/windsurfing-videos,YouTube,"Sports, Sports, Video",http://www.windsurfingclips.com,,
265,"Four cricket mashups in one. A live scores cricket map, international cricket fixtures map, world-wide cricket venues map, and a cricket news feed.",Mapping,10.19.2007,https://www.programmableweb.com/mashup/hit-six-cricket,"Google Maps, Google Calendar, Dapper, Google Mashup Editor","Mapping, Sports, Sports, Calendars",http://hitforsix.googlemashups.com,,
266,"Find celebrity videos, especially for Latin stars. Uses the YouTube API. Note that some videos are adult content and not safe for work, NSFW.",Video,10.18.2007,https://www.programmableweb.com/mashup/video-celebrities,YouTube,"Video, Celebrities, Adult, Spanish, Models",http://www.topcuerazos.com,,
267,A Web 2.0 community called The Five People. Join it and share your travel emotions.,Photos,10.18.2007,https://www.programmableweb.com/mashup/five-space,Ning,"Photos, Travel, Social, Video, French",http://thefivespace.com,,
268,"Get real time after hours quote from Nasdaq.com on your mobile phone using SMS, WAP or Email. Use the keyword afterhr followed by the stock symbol.",Mobile,10.17.2007,https://www.programmableweb.com/mashup/real-time-after-hours-nasdaq-quotes,411Sync,"Mobile, Stocks, Financial, Messaging",http://www.411sync.com/cgi-bin/search?query=afterhr%20intc,,
269,"Geekish social site, permitting sharing of feeds, searches, and user posts. Uses the Flickr and YouTube APIs as well as search from Google and Yahoo.",Photos,10.17.2007,https://www.programmableweb.com/mashup/lorestorm,"Flickr, Google Search, Yahoo Search, YouTube, Yahoo Image Search","Photos, News Services, Search, Feeds, Social",http://www.lorestorm.com,,
270,"Video and lyrics together. Learn Spanish through songs, video and lyrics. Spanish songs lyrics, French songs, Italian songs, German songs. Add and edit your favorite songs and videos",Lyrics,10.17.2007,https://www.programmableweb.com/mashup/music-video-lyrics,YouTube,"Lyrics, Music, Video",http://www.morkol.com/,,
271,"Get to know any British Member of Parliament. Select by location, postcode or name. Traversing the UK map provides a constituency grid and instant feedback of its local MP. Extra information provides anecdotal quotes and wiki entries for the local area.",Mapping,10.16.2007,https://www.programmableweb.com/mashup/mapyourmp,"Microsoft Bing Maps, GeoNames, TheyWorkForYou","Mapping, Government, England",http://www.grundell.net,,
272,Shopping comparison site that uses the new Shopzilla API. This site has a user-friendly highlighting interface for product results.,eCommerce,10.16.2007,https://www.programmableweb.com/mashup/shoppingbounce,"Amazon Product Advertising, eBay, Yahoo Shopping, Shopzilla","eCommerce, Search",http://www.shoppingbounce.com,,
273,Kapital Moto TV is a niche video website for quality motorcycle content. Choose a map location and watch content filmed there. This works especially well in a close Satellite view.,Video,10.16.2007,https://www.programmableweb.com/mashup/kmtv-world,Google Maps,"Video, Sports, Transportation, Mapping",http://www.kapitalmototv.co.uk/map.php,,
274,Japanese multi-search site built with Yahoo APIs and hon.jp APIs. Kanji-enabled browser is required for viewing.,Japanese,10.16.2007,https://www.programmableweb.com/mashup/pasy.jp,"Yahoo Search, hon.jp","Japanese, Search",http://pasy.jp/index_pc.html,,
275,"Get the Alexa traffic stats for any site on your mobile phone. Simply power up your mobile phone browser and point to 411sync.com. Use the keyword alexa followed by the site name. Get the reach, rank and page views graph instantly on the go.",Mobile,10.15.2007,https://www.programmableweb.com/mashup/alexa-graphs-cell-phone,"411Sync, Alexa Top Sites","Mobile, Photos, Statistics",http://www.411sync.com/cgi-bin/search?query=alexa%20programmableweb.com,,
276,Amazon shopping meets YouTube to bring product trailers and videos mashed up with Amazon product content.,Video,10.15.2007,https://www.programmableweb.com/mashup/dealzilla,"Amazon Product Advertising, YouTube","Video, eCommerce",http://www.dealzilla.co.uk,,
277,Connect your YouTube video to the placeg where you recorded it. Show the world where you have been.,Mapping,10.15.2007,https://www.programmableweb.com/mashup/beenhere.tv,"Google Maps, YouTube","Mapping, Video",http://www.beenhere.TV,,
278,Clock widget with Second Life-related Flickr photos.,Widgets,10.12.2007,https://www.programmableweb.com/mashup/second-life-clock,Flickr,"Widgets, Photos, 3D",http://slrank.com/index.php?cmd=secondlife,,
279,"Zoogle.in search has lots of categories like content sharing, knowledge, blogs, search engines, and jobs. Zoogle categorizes the search results based on the search sources.",Video,10.12.2007,https://www.programmableweb.com/mashup/zoogle,"Flickr, Amazon Product Advertising, del.icio.us, eBay, Google Search, Yahoo Search, YouTube, Microsoft Bing, CNET, Digg","Video, Blogging, Photos, Bookmarks, eCommerce, Search",http://www.zoogle.in,,
280,Helix designed of Flickr photos of Europe.,Photos,10.11.2007,https://www.programmableweb.com/mashup/europe-photo-helix,Flickr,"Photos, European, Travel",http://mapito.eu,,
281,"It will show you information you might be looking for, as you type. It gets web search results to inform you about related stuff on the net, related news happening around the world, Flickr photos to help you visualize, and Amazon product recommendations.",Search,10.11.2007,https://www.programmableweb.com/mashup/smarteditor,"Flickr, Amazon Product Advertising, Yahoo Search, Yahoo Term Extraction","Search, Photos, eCommerce, Writing, Editing",http://www.madhusudhan.info/YahooHackDay/SmartEditor.html,,
282,Search for a celebrity or other keyword and then view videos and images that match your search.,Video,10.11.2007,https://www.programmableweb.com/mashup/videeoz,"Flickr, YouTube, Yahoo Image Search, LiveVideo","Video, Photos",http://www.videeoz.com,,
283,"A forum for cruising sailors to share information, local knowledge, experiences and advice in ports and anchorages around the world.",Mapping,10.10.2007,https://www.programmableweb.com/mashup/world-cruising-guide,Google Maps,"Mapping, Boating, Travel",http://www.worldcruisingguide.net,,
284,"To accurately and completely map the progress of Jack Aubrey, Stephen Maturin and their ships over the course of the 21 novels by Patrick OBrian.",Boating,10.09.2007,https://www.programmableweb.com/mashup/patrick-obrian-mapping-project,"Google Maps, Google AdSense","Boating, Books, Mapping",http://www.cannonade.net,,
285,"A social community for travelers. Create travel blogs, post your photos &amp; videos, review destinations, befriend other travelers, share with your friends.",Video,10.09.2007,https://www.programmableweb.com/mashup/mappington,"Flickr, Technorati, Eventful, Google Maps, Microsoft Bing Maps, Yahoo Maps, YouTube, Yahoo Traffic, Yahoo Local Search, Yahoo Travel, Kayak, GeoNames, Yahoo Answers, Weather Channel","Video, Photos, Mapping, Travel",http://www.mappington.com/,,
286,Get photos from the latest cricket matches on your WAP-capable phone. Enter 411sync.com in your mobile phone browser and use the keyword cricketphotos.,Photos,10.09.2007,https://www.programmableweb.com/mashup/cricket-photos-wap,,"Photos, Sports, Mobile, Sports",http://www.411sync.com/cgi-bin/search?query=cricketphotos,,
287,View weather forecasts for cities in Asia.,Chinese,10.09.2007,https://www.programmableweb.com/mashup/china-weather-forecast,"Google Maps, Weather Channel","Chinese, Weather, Mapping",http://home.ustc.edu.cn/~xfzxb/,,
288,"GeoTag Flickr-Photos via GPS track file. Start tracking-mode on your gps-device, go on a phototour, share your photos by flickr and Geotag them.",Mapping,10.08.2007,https://www.programmableweb.com/mashup/flickrmania,"Flickr, Microsoft Bing Maps, GeoNames","Mapping, Photos, Mapping",http://www.flickrmania.com,,
289,"Online classifieds and advertisements service with video and Google Maps. Users can post video footage of their classifieds and ads, along with images and audio. View classifieds and ads on a map.",Classifieds,10.08.2007,https://www.programmableweb.com/mashup/adhysteria,"Google AdWords , Google Maps, Vast, Google AdSense","Classifieds, Mapping, Advertising, eCommerce",http://www.adhysteria.com,,
290,"Search Amazon by keyword, category, percentage off, price range, and eligibility for Prime or Super Saver Shipping. Sort results by bestsellers, featured, price, alphabetically or by customer review.",Search,10.07.2007,https://www.programmableweb.com/mashup/jungle-search,Amazon Product Advertising,"Search, eCommerce",http://www.jungle-search.com,,
291,"An online language-learning site providing tutoring and coaching for Arabic, French, and Spanish.",Translation,10.05.2007,https://www.programmableweb.com/mashup/speak-it-all,Tutorials Garden,"Translation, Feeds, Travel",http://www.speakitall.com,,
292,"For each of the 1.95 million DBpedia concepts, the wrappr generates a collection of flickr photos that depict the concept, utilizing multilingual labels and geo-coordinates provided in Wikipedia entries.",Wiki,10.05.2007,https://www.programmableweb.com/mashup/flickr-wrappr,"Flickr, DBpedia","Wiki, Reference, Photos",http://www4.wiwiss.fu-berlin.de/flickrwrappr/,,
293,Scheedule is a registration website that allows students to schedule for classes by showing them all of their possible schedules.,eCommerce,10.04.2007,https://www.programmableweb.com/mashup/scheedule,"Amazon Product Advertising, Yahoo Maps","eCommerce, Education, Mapping, Calendars, Education",http://scheedule.com/index.php,,
294,"Mashes up last.fm user data with LyricWiki lyrics for a user to easily see lyrics for a song. If lyrics cannot be fetched, they can be added by the users in a wiki-like fashion.",Wiki,10.04.2007,https://www.programmableweb.com/mashup/lyrics-muse,"Last.fm, LyricWiki","Wiki, Lyrics, Social, Music",http://www.lyricsmuse.com/,,
295,"Brings together Facebook desktop alert programs into one interface. View recent notifications, photos, an alphabetical Friend list, and receive alerts and upload photos. FizzBoost is a companion to Facebook.",Notifications,10.03.2007,https://www.programmableweb.com/mashup/fizzboost,"Facebook, Twitter","Notifications, Photos, Social",http://www.fizzboost.com,,
296,Listmania cc is a collection of book lists and film lists. Listmania cc will improve the experience of browsing and reviewing all these lists.,Books,10.03.2007,https://www.programmableweb.com/mashup/listmaniacc,"Amazon Product Advertising, Amazon EC2","Books, Lists, Movies, Movies, Books",http://www.listmania.cc/,,
297,"A Google maps mash-up with popular given-name data from all around the world. Parents can use the map to find the perfect baby name, not too popular, not too obscure, just right.",Babies,10.02.2007,https://www.programmableweb.com/mashup/popular-baby-names,,"Babies, Mapping, Statistics",http://www.babynamemap.com,,
298,Point-and-click time zone locator. Find what time and date it will be anywhere in relation to a reference location and time. Use EasyTZ to schedule conference calls and plan meetings across TimeZones.,Reference,10.02.2007,https://www.programmableweb.com/mashup/easy-time-zone,Google Maps,"Reference, Meetings, Mapping, Travel",http://easytz.com,,
299,"Think College is expensive then check out these preschools where tuition starts at 30,000 dollars US.",Education,10.01.2007,https://www.programmableweb.com/mashup/forbes-list-expensive-preschools,Google Maps,"Education, Mapping",http://www.mibazaar.com/education/expensivepreschools.html,,
300,A spell-checker Google Gadget.,Widgets,10.01.2007,https://www.programmableweb.com/mashup/spellboy,"Google Desktop, Google Gadgets",Widgets,http://www.google.com/ig/directory?hl=en&url=www.sendsome.org/spellboy/modules/google_gadget/index.xml,,
301,"View hotels, apartments, villas, hostels, resorts, tourist attractions, tourist board offices, national parks, airports, and weather in Croatia.",Weather,10.01.2007,https://www.programmableweb.com/mashup/interactive-croatia-map,Google Maps,"Weather, Travel, Mapping",http://www.croatia-map.net/,,
302,"Find a roommate using Google Maps. Roommates enter the location of where they would be willing to live, and then you can search based on this.",Mapping,09.30.2007,https://www.programmableweb.com/mashup/jolocate-roommates,Google Maps,"Mapping, Travel",http://www.jolocate.com/Roommates.aspx,,
303,"With mappeo, you can geo search YouTube videos and filter specific keywords.",Video,09.30.2007,https://www.programmableweb.com/mashup/mappeo,"Google Maps, YouTube","Video, Mapping, Search",http://mappeo.net,,
304,View images and videos of celebrities. A mashup of Flickr and YouTube.,Photos,09.30.2007,https://www.programmableweb.com/mashup/vthumbs,"Flickr, YouTube","Photos, Video, Celebrities",http://www.vthumbs.com,,
305,"A worldwide directory of fruit trees, edible plants, and other community food resources.",Food,09.29.2007,https://www.programmableweb.com/mashup/harvestr,Google Maps,"Food, Mapping, Sustainability",http://www.harvestr.org/broccoli/,,
306,MyNextDive is new way to plan your next or fantasy scuba trip. Start learning about your next dive trip so that you are ready to go when you get there.,Sports,09.28.2007,https://www.programmableweb.com/mashup/mynextdive-scuba-trip-planning,Google Maps,"Sports, Sports, Travel, Mapping",http://www.mynextdive.com,,
307,Social mashup that marks unused or empty houses in Spain.,Mapping,09.28.2007,https://www.programmableweb.com/mashup/casasvacias,Google Maps,"Mapping, Real Estate, Spanish, Mapping, Housing, Social",http://nolotiro.com/,,
308,"A site dedicated to pubs and pub crawls in the UK, mapping is used to visually show pub crawls as they are created and to show the location of pubs being viewed.",Mapping,09.28.2007,https://www.programmableweb.com/mashup/pubipedia,,"Mapping, England, Food, Bars",http://www.pubipedia.co.uk,,
309,"Jobs, feeds, and maps to get you the job.",Jobs,09.28.2007,https://www.programmableweb.com/mashup/jobsnfeeds,Yahoo Maps,"Jobs, Feeds, Mapping",http://www.jobsnfeeds.com,,
310,MeteoSun is a weather forecast mashup with Google Maps and The Weather Channel.,Mapping,09.28.2007,https://www.programmableweb.com/mashup/meteosun,"Google Maps, Weather Channel","Mapping, Weather, Travel",http://www.meteosun.com,,
311,Lists UK car auctions based upon an entered postcode and plots them on a map.,eCommerce,09.28.2007,https://www.programmableweb.com/mashup/cars-me,"eBay, Google Maps","eCommerce, Mapping, Auctions, Auto",http://www.carsbyme.co.uk/,,
312,"BLUE ONE Realty real estate. Search homes in Florida. Search homes, condos, townhouses, and commercial properties by MLS or by city.",Mapping,09.27.2007,https://www.programmableweb.com/mashup/florida-real-estate,Yahoo Maps,"Mapping, Real Estate, Home Automation, Sales",http://www.blueonerealty.com/buy_a_home/search_properties/propertyforsaleinflorida.html,,
313,We determine your RSS feed whether full or partial automatically. You can add special banners of full or partial feed to your site.,Blogging,09.27.2007,https://www.programmableweb.com/mashup/full-feeds-alliance,"FeedBurner, Technorati, del.icio.us","Blogging, Bookmarks, Feeds",http://feed-media.com/alliance/,,
314,"A map of all of the economic protests in Myanmar, aka Burma.",Government,09.27.2007,https://www.programmableweb.com/mashup/protests-burma-map,Google Maps,"Government, Government, Mapping",http://www.altsean.org/Photogalleries/ProtestsMap.php,,
315,"JoLocate puts Craigslist on a map. It offers an intuitive interface, as well as more complete Craigslist listings.",Mapping,09.27.2007,https://www.programmableweb.com/mashup/jolocate,Google Maps,"Mapping, Real Estate",http://www.JoLocate.com/Listings.aspx,,
316,"With printfriendly.net service, you can create printer friendly versions of any blog and select articles to print.",Blogging,09.27.2007,https://www.programmableweb.com/mashup/print-friendly,,"Blogging, Feeds, Printing",http://www.printfriendly.net/,,
