,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
213,"Locations and details of more than 2000 museums and art galleries in the Netherlands, with a clean interface.",Art,02.29.2008,https://www.programmableweb.com/mashup/kunst-kaart,Google Maps,"Art, Mapping, Museums",http://www.kunstopdekaart.nl/,,
214,Join us as we explore some of the most awe inspiring events on Planet Earth: great animal migrations. We are asking you to contribute to the project wherever it happens.,TV,02.29.2008,https://www.programmableweb.com/mashup/bbc-move,Google Maps,"TV, Mapping, Animals, Science",http://www.bbc.co.uk/radio4/worldonthemove/,,
215,"Get the exact time and date for anywhere on earth with this search engine. Results are plotted on a map along with details on timezone, daylight savings time and other data.",Reference,02.29.2008,https://www.programmableweb.com/mashup/world-time-engine,"Google Maps, World Time Engine","Reference, Mapping, Time",http://worldtimeengine.com/,,
216,"Inflo collects your day-to-day information streams like email, appointments, instant messages, and news, into one unified information flow and displays it in a single browseable list.",Messaging,02.28.2008,https://www.programmableweb.com/mashup/inflo,"eBay, Yahoo Search, Google Talk, Google Calendar, Yahoo BBauth, Google Spreadsheets, Twitter, Google Single SignOn, Google Documents List","Messaging, Office, Aggregation, Search, Auctions",http://inflo.us,,
217,Presenting vintage photos from Flickr in an interesting way.,Photos,02.27.2008,https://www.programmableweb.com/mashup/life-grayscale,Flickr,"Photos, History, Visualizations",http://www.lifeingrayscale.com/,,
218,"Online Zune store for search, filter, and categories for Microsoft Zune and Zune accessories. Uses the Amazon and eBay APIs.",Auctions,02.27.2008,https://www.programmableweb.com/mashup/zune-store,"Amazon Product Advertising, eBay","Auctions, Music, eCommerce",http://www.NothingButZunes.com,,
219,"Tennis courts and tennis services in the United States organized on an interactive map. See the type and number of courts including whether they are lighted, include a backboard, have water and bathrooms available, etc.",Mapping,02.26.2008,https://www.programmableweb.com/mashup/tennismaps,"Google Maps, Google AdSense","Mapping, Sports, Sports",http://www.tennismaps.com/,,
220,"This mashup shows Yahoo Live channels on a Yahoo Map. It is easier to visualize and remember the channels you were last time.
It uses Yahoo! Live, Yahoo! Maps and Yahoo! Pipes API.",Mapping,02.26.2008,https://www.programmableweb.com/mashup/yahoo-live-map,"Yahoo Maps, Yahoo Live","Mapping, Video, Application Development",http://abdulqabiz.com/files/ylive_mashup/,,
221,"Free classified advertisement and enhancement service for realtors, auto dealerships, small businesses and consumers. Post to Craigslist, eBay, LiveDeal, Backpage and more.",Auctions,02.25.2008,https://www.programmableweb.com/mashup/sawitonline,eBay,"Auctions, Classifieds, Auto, Real Estate",http://www.sawitonline.com,,
222,"Mapping based search to find German holiday rentals. Compare to find by location, like nearest one to the beach.",German,02.25.2008,https://www.programmableweb.com/mashup/search-holiday-flats-germany,Google Maps,"German, Mapping, Real Estate, Travel, Rentals, Travel",http://www.ueberallzuhause.de,,
223,"A mashup of Google maps and Google Ajax search API. You can use this site to search for anything, anywhere, on a fullscreen map.",Search,02.25.2008,https://www.programmableweb.com/mashup/fullscreen-google-map-search,Google Maps,"Search, Mapping",http://www.fullscreensearch.com,,
224,Create a slideshow with voice narration of your Flickr photos.,Voice,02.25.2008,https://www.programmableweb.com/mashup/voice-slideshow-demo,"Flickr, MyVox","Voice, Photos",http://api.myvox.com/demo/slideshow.html,,
225,Create a map with voice recordings incorporated into the pushpin points.,Telephony,02.25.2008,https://www.programmableweb.com/mashup/voice-maps,"Google Maps, MyVox","Telephony, Voice, Mapping",http://api.myvox.com/demo/maps.html,,
226,"Enhances twitter to allow you to post pictures, videos and also share files with your twitter friends. Files can be shared on your public twitter time line, or securely for view and download by your selected twitter followers.",Video,02.25.2008,https://www.programmableweb.com/mashup/twitplus,"Flickr, Facebook, Twitter, Twittervision","Video, Photos, File Sharing, Messaging",http://twitplus.com,,
227,"Mashup to help you find a cigar-friendly restaurant, bar, or lounge.",Mapping,02.23.2008,https://www.programmableweb.com/mashup/cigarplaces.com,"Google Maps, Yahoo Geocoding","Mapping, Bars, Food",http://www.cigarplaces.com,,
228,"Listing of Broadway shows with theatres displayed using Google Maps. Has filters for genre, shows in preview, New York Times Critic Picks, and family friendly show listings.",Mapping,02.22.2008,https://www.programmableweb.com/mashup/broadway2day,Google Maps,"Mapping, New York City, Events",http://broadway2day.com,,
229,A mashup using Degrafa drawing library in Flex with the Kuler API. Creates generative compositions via the Flash player.,Art,02.22.2008,https://www.programmableweb.com/mashup/dekaf,Kuler,Art,http://visualrinse.com/dekaf/,,
230,"Rules of thumb in a Google Gadget. Each day of the year contains an interesting rule of thumb from business, real estate, finance, fashion, sports, and more.",Reference,02.22.2008,https://www.programmableweb.com/mashup/rule-thumb,Google Gadgets,"Reference, Widgets",http://www.google.com/ig/directory?q=printed%20owl&hl=en&root=/ig&dpos=top&url=www.printedowl.com/RuleofThumbCalendarGoogle.aspx,,
231,Ibiza and Google Maps designed for the iPhone.,Mapping,02.22.2008,https://www.programmableweb.com/mashup/iphone-ibiza,Google Maps,"Mapping, Mobile",http://www.iphoneibiza.com,,
232,"jiffr is a picture based dating service that works without words. You introduce yourself without words, only using the language of your flickr pictures and so you get a date without words. This is a free service.",Photos,02.22.2008,https://www.programmableweb.com/mashup/jiffr-get-date-without-words,Flickr,"Photos, Dating",http://www.jiffr.com,,
233,"List and find vacation rentals. Find rentals near landmarks, zip codes, by specific address and other filters.",Travel,02.21.2008,https://www.programmableweb.com/mashup/furnishedhomes,Google Maps,"Travel, Mapping, Real Estate",http://www.furnishedhomes.com,,
234,"Google Picasa image search, in Turkish language.
Uses GoogleAjaxFeeds to show latest searches.",Photos,02.21.2008,https://www.programmableweb.com/mashup/resimlerim,Google Picasa,"Photos, Search",http://www.resimlerim.org/,,
235,Astronomy videos and animations shown on a map of the night sky. A mash-up of videos from the European Space Agency and Google Sky.,Mapping,02.21.2008,https://www.programmableweb.com/mashup/star-viewer,Google Maps,"Mapping, Video, Astronomy",http://keirclarke.googlepages.com/sky.htm,,
236,"This mashup has now been replaced with our new rebranded version, you can find it at www.learn10.com",Education,02.20.2008,https://www.programmableweb.com/mashup/learnit-lists,"Google Gadgets, Facebook, OpenSocial, Orkut, MySpace","Education, Social, Widgets, Language",http://www.learn10.com,,
237,"Walking the rough routes of all London Underground tube lines. GPS tracks shown on Google Maps imagery, and many photos are included.",Mapping,02.20.2008,https://www.programmableweb.com/mashup/london-photo-project-tube-walking,Google Maps,"Mapping, Mapping, Transportation, Fitness",http://www.londonphotoproject.co.uk/blog/,,
238,A directory of water fountains and other public water sources to help you ditch your water bottle habit. Mobile and location based information.,Mobile,02.18.2008,https://www.programmableweb.com/mashup/beyond-bottle,"Google Maps, Yahoo Geocoding","Mobile, Mapping, Sustainability, Mapping",http://beyondthebottle.org,,
239,"Mashup with Google and Yahoo news feeds, blogs and widgets covering 26 categories of professional and amateur sports internationally.",News Services,02.18.2008,https://www.programmableweb.com/mashup/sports-karma,"Google Search, Yahoo Search, Google AdSense, Weblogs, Commission Junction, Yahoo Widgets, Google Custom Search, Widgetbox, MySpace, NCAA Mens College Basketball","News Services, Sports, Sports, Sports, Sports",http://www.sportskarma.com,,
240,"Find hotels, real estate, and businesses in Greece.",Greek,02.18.2008,https://www.programmableweb.com/mashup/gr-navigator,Google Maps,"Greek, Real Estate, Hotels, Mapping, Travel",http://www.gr-navigator.com/,,
241,"This program can analyze what activities you were filled with in your life. Please, recognize your own life pattern and make new and better one.",Charts,02.18.2008,https://www.programmableweb.com/mashup/mckinsey-style-consulting-tool,Google Chart,Charts,http://wooslab.tistory.com/entry/Mckinsey-Style-Individual-Consulting-Tool,,
242,"Real-time traffic and incidences of road issues in Spain, including information from fixed and mobile radar.",Spanish,02.18.2008,https://www.programmableweb.com/mashup/spain-traffic,Google Maps,"Spanish, Transportation, Mapping",http://www.davifer.es/trafico/Radares_Incidencias_GMaps.html,,
243,Generates a feed of new and upcoming music releases from the artists you scrobble on Last.fm.,Feeds,02.18.2008,https://www.programmableweb.com/mashup/soundamus,Last.fm,"Feeds, Music",http://www.soundamus.net/,,
244,"Directory of holiday rentals, bed and breakfasts, and camp farms in France. Very useful web site for renting and reserving your holiday rental. Many choices for holiday lodging in France.",French,02.18.2008,https://www.programmableweb.com/mashup/france-cybergites,Google Maps,"French, Mapping, Travel, Hotels",http://www.cyber-gites.com,,
245,"Graph your Twitter stats, including Tweets per hour, Tweets per month, and Tweet timeline.",Messaging,02.18.2008,https://www.programmableweb.com/mashup/tweetstats,Twitter,"Messaging, Charts, Analytics, Humor",http://tweetstats.com/,,
246,A Google Gadget that displays the number of subscribers to your FeedBurner feed in the past week.,Charts,02.18.2008,https://www.programmableweb.com/mashup/feedburner-stats-widget,"FeedBurner, Google Gadgets, Google Chart","Charts, Widgets, Blogging, Feeds",http://sudarmuthu.com/blog/2008/02/17/google-gadget-to-keep-track-of-your-feedburner-stats.html,,
247,A Google Gadget to notify you of the count of unread items in your Bloglines account.,Blogging,02.18.2008,https://www.programmableweb.com/mashup/bloglines-notifier,"Bloglines, Google Gadgets","Blogging, Widgets, Feeds",http://sudarmuthu.com/blog/2006/11/04/bloglines-notifier-my-first-google-gadget.html,,
248,"HoustonUsedCarlist.com is a searchable directory of used cars, and used car dealers in Houston, Texas. Customer rated used car dealerships. Uses the Google Base API.",Auto,02.17.2008,https://www.programmableweb.com/mashup/houston-used-carlist,Google Base,Auto,http://www.houstonusedcarlist.com/,,
249,French classified ads and auctions (eBay) on a map.,French,02.17.2008,https://www.programmableweb.com/mashup/passeatonvoisin,"eBay, Google Maps","French, Classifieds, Auctions, Mapping, eCommerce",http://www.passeatonvoisin.com,,
250,"DekiWiki, a popular wiki designed to help users quickly create mashups. Integrates various third party web APIs.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/deki-wiki,"Microsoft Bing Maps, Windows Live Contacts","Mapping, Social, Wiki",http://www.mindtouch.com/,,
251,Search for and get maps and directions to businesses in your area.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/yellow-pages,Microsoft Bing Maps,"Mapping, Search, Telephony",http://www.yellowpages.com/maps?address=,,
252,"Virtual India is a research project by Microsoft Research India, in collaboration with the Government of India Department of Science and Technology.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/virtual-india,Microsoft Bing Maps,"Mapping, Indian",http://virtualindia.msresearch.in/,,
253,"Mapping, search, and location functions in a handy OS X Tiger Dashboard widget.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/virtual-earth-mac-widget,Microsoft Bing Maps,"Mapping, Widgets",http://www.hagus.net/files/ve-full.jpg,,
254,"Compare the two mapping systems. As you move around one map, the other moves also. This site also contains a search as provided by our very own Dr. Neil.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/compare-maps,"Google Maps, Microsoft Bing Maps",Mapping,http://www.jonasson.org/maps/,,
255,"Demo of an atlas system for all-in-one-page access to large geographic data sets. Application plots various types of mines throughout the US, as well as agriculture and industrial areas.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/us-mineral-hypermaps,Microsoft Bing Maps,"Mapping, Mapping, Science",http://www.hypermapatlas.com/MineralsUSA_MSN.html,,
256,Links the traffic information from the Yahoo Traffic site and places the locations on a Virtual Earth map.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/beanatomics-traffic,"Microsoft Bing Maps, Yahoo Traffic","Mapping, Transportation",http://www.beanatomics.com/VirtualEarth/VEY.html,,
257,"Search for, pinpoint, and review speed traps located anywhere on the planet. The information shared by its members is placed into a database and can be viewed by anyone.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/speed-traps,Microsoft Bing Maps,"Mapping, Auto, Law",http://www.njection.com/speedtrap/,,
258,"Maps most of the major National Parks, Game Reserves, Private reserves, and concession areas in Southern Africa and East Africa.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/safarimappers,Microsoft Bing Maps,"Mapping, African, Travel, Animals",http://www.safarimappers.com/area.aspx?lngareaid=27,,
259,"This real-time vehicle tracker takes position reports sent a server and plots them as pushpins. The map refreshes at about the same interval as the position reports coming in. Right-click two pushpins and get some distance, speed, and time info.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/real-time-vehicle,Microsoft Bing Maps,"Mapping, Mapping, Auto",http://jprestonsystems.2mydns.com/vemap.aspx?name=demoacct2,,
260,Displays mountain biking routes in North Yorkshire. It displays both where each route is and the actual route. The site uses Ajax to get a list of points of interest and polylines.,Search,02.16.2008,https://www.programmableweb.com/mashup/north-yorkshire-bike,"Microsoft Bing Maps, Microsoft Bing","Search, Cycling, Sports, Mapping, England",http://www.mtb-routes.co.uk/northyorkmoors/,,
261,Location search for Australia in Virtual Earth.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/mygeoland,Microsoft Bing Maps,"Mapping, Australian",http://mygeoland.com/,,
262,"Sky Connect Mission Management Unit provides GPS tracking, satellite telephone, and text messaging capabilities in flight. Data is transferred between aircraft and Sky Connect via the 66 low-orbit satellites in the Iridium satellite network.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/flight-simulator-skyconnect,Microsoft Bing Maps,"Mapping, Air Travel",http://www.fsinsider.com/partnerships/ExperienceAviation/Pages/BarringtonMap.aspx,,
263,MapMate is a new way to update your Facebook status. You can plot your current location and set your status anywhere using Virtual Earth.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/mapmate,"Microsoft Bing Maps, Facebook","Mapping, Social, Widgets",http://apps.facebook.com/mapmate/,,
264,Site developed to share walking and running routes.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/map-my-fitness,Microsoft Bing Maps,"Mapping, Fitness, Sports",http://mapmyfitness.ninemsn.com.au/default.aspx,,
265,Turns your Java-enabled mobile phone or your PDA mobile phone running Windows into a personal real-time tracking solution.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/locatea,Microsoft Bing Maps,"Mapping, Mapping, Mobile",http://www.locatea.net/modules.php?name=Global_Map2,,
266,"Automatically and randomly creates a day out based on your schedule and interests. An itinerary and Virtual Earth map route are generated, including previews and links to places of interest, weather forecast, and directions.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/random-day-out,Microsoft Bing Maps,"Mapping, Travel, England",http://www.randomdayout.co.uk/,,
267,KGI Wireless are using a combination of MSN Virtual Earth and MapPoint technology to map its wireless towers and associated profiles around the USA.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/kgi-wireless,"Microsoft MapPoint, Microsoft Bing Maps","Mapping, Wireless, Telephony",http://www.kgiwireless.com/Documents/TowerProfiles.asp?TowerNumber=90007,,
268,Hotmap is a visualization of how users have interacted with Virtual Earth. Points on the map get hotter as more people have looked at them.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/hotmap,Microsoft Bing Maps,"Mapping, Visualizations",http://hotmap.msresearch.us/,,
269,"Has Virtual Earth with new custom high-resolution images for the Horsham, UK town centre. An entire urban area that has its Virtual Earth images updated. Also has Flash to play audio and display images that are streamed on demand.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/horsham-town,Microsoft Bing Maps,"Mapping, Photos, England",http://www.virtualhorsham.co.uk/,,
270,"A Virtual Earth ajax client for locating Gym Alliance fitness clubs. Has search, direction control, the table updates when you mouse-over the club pushpins. If you click through to a specific club, it also provides driving directions.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/gym-alliance,Microsoft Bing Maps,"Mapping, Sports, Australian",http://www.gymalliance.com/gymlocator/,,
271,Plots points and tracks from GPX files onto Virtual Earth maps.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/gpx-plotter,Microsoft Bing Maps,"Mapping, Mapping, Mapping",http://www.blogthevote.net/vetrax/map.aspx?track=http%3A//www.blogthevote.net/20050818t045041.gpx,,
272,"Real-time GPS-GPRS navigation, GPS tracking, and Internet position exchange system for Windows PCs and Windows Mobile PocketPC devices.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/gloposis,Microsoft Bing Maps,"Mapping, Mapping",http://www.gloposis.com/,,
273,"Choose a destination city, arrival, and departure date and view your choices in a map overlay of the city.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/easyjet,Microsoft Bing Maps,"Mapping, Travel",http://holidays.easyjet.com,,
274,Docklands Station in Dublin. This map with contours that represent the 3-minute walking time bands from the new station.,Transportation,02.16.2008,https://www.programmableweb.com/mashup/docklands-rail-dublin,Microsoft Bing Maps,"Transportation, Mapping, Transportation",http://www.dto.ie/docklands.html,,
275,Site developed to help dirt bike riders find places and people to enjoy their sport.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/dirtbike-locator,Microsoft Bing Maps,"Mapping, Sports, Cycling",http://dirtbike.domysport.com/Map/,,
276,"Overlays historical aerial photographs of Detroit over current imagery to demonstrate change over time. The site features aerial imagery from 1949, 52, 56, 61, 76, 81, 97, 2005 and 06.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/detroit-history,Microsoft Bing Maps,"Mapping, Trivia, History",http://detroit1976.naviciti.com/index2.php,,
277,Vertical search for US Colleges and Universities. The site includes in-depth information such as tuition cost and retention information on over seven-thousand schools. Check out a birds-eye view of the colleges.,Mapping,02.16.2008,https://www.programmableweb.com/mashup/college-finder,Microsoft Bing Maps,"Mapping, Education",http://www.globalscholar.com/collegefinder/default.aspx,,
278,"Compare California schools side-by-side in Virtual Earth with the school rankings, course offerings, and other details. The information provided on this website comes from the California Department of Education.",Mapping,02.16.2008,https://www.programmableweb.com/mashup/california-school-finder,Microsoft Bing Maps,"Mapping, Education",http://www.schoolfinder.ca.gov/,,
279,A ranking system for blogs. View the top 100 Indonesian blogs.,Blogging,02.15.2008,https://www.programmableweb.com/mashup/blog-ranking,"FeedBurner, Technorati, del.icio.us, Google Search, Alexa Web Information Service, Twitter, Yahoo Site Explorer, BackTweets","Blogging, Bookmarks, Ratings, Blogging",http://blogs.indonesiamatters.com/,,
280,Geograph photos placed on a British map. Built with the Ordnance Survey OpenSpace API.,England,02.15.2008,https://www.programmableweb.com/mashup/geograph-photos,"Ordnance Survey Maps, Geograph","England, Mapping, Photos",http://openspace.nearby.org.uk/geograph.php,,
281,Spilt screen with half OS OpenSpace API and half Google Maps API.,England,02.15.2008,https://www.programmableweb.com/mashup/where-path,"Google Maps, Ordnance Survey Maps","England, Mapping",http://wheresthepath.googlepages.com/wheresthepath.htm,,
282,"A simple website for reviewing and buying movies, music, and mp3s from Amazon.",eCommerce,02.14.2008,https://www.programmableweb.com/mashup/moviestarlover,"Amazon Product Advertising, NewsGator, YouTube, Netvibes","eCommerce, News Services, Video",http://www.moviestarlover.com,,
283,Website with YouTube videos.,Video,02.14.2008,https://www.programmableweb.com/mashup/youtubede,YouTube,Video,http://www.youtubede.net,,
284,An interactive Google Maps mashup showing property for sale or for rent in the UK. With data feeds from many sources. Geocoding services are provided using non-Google datasets.,Mapping,02.14.2008,https://www.programmableweb.com/mashup/hacienda.co.uk,Google Maps,"Mapping, England, Real Estate",http://www.hacienda.co.uk,,
285,Enter your zip code to find Social Security offices nearest you.,Government,02.14.2008,https://www.programmableweb.com/mashup/social-security-offices,Google Maps,"Government, Mapping",http://socialsecurityhop.com/social-security-office-finder,,
286,Custom niche web search engine.,Search,02.13.2008,https://www.programmableweb.com/mashup/mattfind.com,"Amazon Product Advertising, Google Maps, Oodle","Search, Video, eCommerce",http://www.mattfind.com,,
287,"Comparison shopping and coupon website designed to maximize visitors savings. Also, features product reviews and free shipping offers.",eCommerce,02.13.2008,https://www.programmableweb.com/mashup/susiesays,"Shopping.com, LinkShare","eCommerce, eCommerce, Comparisons",http://www.SusieSays.com,,
288,"Blog Juice is a bookmarklet that looks for a MyBlogLog identifier on the current page and uses the API and 9 other services to find information about its recent readers roll. Bookmark users for later and visit their sites, all without leaving the page.",Social,02.13.2008,https://www.programmableweb.com/mashup/blog-juice,"Flickr, Upcoming.org, del.icio.us, YouTube, Last.fm, Twitter, Digg, LinkedIn, MyBlogLog","Social, Social, Bookmarks",http://kentbrewster.com/blogjuice/,,
289,"Two far-flung people meet inbetwixt their current locations. Enter the meeting place type, a café perhaps, and you are presented with four possibilities that would allow you both to arrive at the same time.",Social,02.13.2008,https://www.programmableweb.com/mashup/inbetwixt,"Google Search, Google Maps","Social, England, Mapping",http://www.inbetwixt.com,,
290,"Photoree aims to be to photos what Last.fm is to music and StumbleUpon to websites. It adapts to your preferences and taste, recommending to you the best images that may interest you.",Recommendations,02.13.2008,https://www.programmableweb.com/mashup/photoree-image-recommendations,Flickr,"Recommendations, Social, Photos",http://www.photoree.com,,
291,"A tool to check at-a-glance the link popularity of any site based on its ranking from Google PageRank, Alexa Rank, Technorati etc., social bookmarks like del.icio.us, subscribers on Bloglines, etc.",Analytics,02.11.2008,https://www.programmableweb.com/mashup/popuri.us,"Technorati, del.icio.us, Alexa Top Sites","Analytics, Bookmarks, Analytics",http://popuri.us/,,
292,Share photos on Twitter with TwitPic.,Social,02.11.2008,https://www.programmableweb.com/mashup/twitpic,"Flickr, Twitter","Social, Photos, Messaging, Mobile",http://twitpic.com,,
293,"Shopping/eCommerce site built with Amazon, eBay, and PriceRunner Web services.",eCommerce,02.11.2008,https://www.programmableweb.com/mashup/ipod-super-store,"Amazon Product Advertising, eBay, PriceRunner","eCommerce, Auctions, eCommerce",http://www.BuyIPodStuffOnline.com,,
294,Semantisize.com uses semantic technology to bring together information about semantic technology.,Semantics,02.10.2008,https://www.programmableweb.com/mashup/semantisize,"Flickr, Upcoming.org, Yahoo Search, Google Base, ClearForest Semantic Web Services1","Semantics, Search, News Services, Video, Photos, Events",http://semantisize.com,,
295,"Comprehensive map of libraries in Denmark.
Shows head libraries = Hovedbiblioteker.
Shows public libraries = folkebiblioteker.
Shows mobile libraries = Bogbusser.",Library,02.10.2008,https://www.programmableweb.com/mashup/libraries-denmark,Google Maps,"Library, Nordic, Mapping",http://www.tinemuller.dk/alle_folkebiblioteker/dropdownmenu/PVII/,,
296,"CodexMap lets you find, and place, books graphically on a map. Whether the book was added to the system by our harvester, or by you or another user, you can interact with a map to find books.",Books,02.08.2008,https://www.programmableweb.com/mashup/codexmap,"Google Maps, GeoNames, Amazon EC2, LibraryThing","Books, Mapping, Library, Mapping",http://codexmap.com/codexmap.php,,
297,"Mashup concerning Velib, the biggest bicycle-rental operation in Paris, France. You can find your stations, get directions and altitude profile, check status of stations in realtime. It works now with Lyon and Marseille also.",Mapping,02.08.2008,https://www.programmableweb.com/mashup/i-need-bike,"Google Maps, ViaMichelin","Mapping, French, French, eCommerce, Cycling",http://ineedabike.gmapify.fr,,
298,"Home and garden furniture, furnishings, and accessories. Includes range of products from some major retailers from around UK, DE, FR, AU and USA.",eCommerce,02.07.2008,https://www.programmableweb.com/mashup/home-and-garden,"Shopping.com, Amazon EC2","eCommerce, England, European, French",http://www.homeandgarden.eu,,
299,"Providing mapping tools for the global epidemiology of infectious disease. Datasets are available to interrogate geographically allowing researchers to investigate the epidemiology, evolution and population biology of human and animal pathogens.",Medical,02.06.2008,https://www.programmableweb.com/mashup/spatialepidemiology,Google Maps,"Medical, Genetics, Mapping, Science, Medicine",http://www.spatialepidemiology.net,,
300,"A high-level geocoder that provides maps and info on every country in the world, with a focus on the U.S. Canada and Mexico.",Mapping,02.05.2008,https://www.programmableweb.com/mashup/geomosh,"Yahoo Maps, GeoNames",Mapping,http://www.tetoncode.com/,,
301,"Look is a unique one-page eBay search engine. No repeat searching, no multiple pages. Available on Facebook.",Social,02.05.2008,https://www.programmableweb.com/mashup/look-what-i-found,"eBay, Google Maps, Facebook","Social, eCommerce, Auctions",http://www.lookwhatihavefound.com,,
302,"SleekPage is a search engine that shows search results from various popular sites, such as Digg.com, Yahoo Answers, YouTube, Google Blog Search and Amazon.com, in a single page.",Search,02.04.2008,https://www.programmableweb.com/mashup/sleekpage,"YouTube, Yahoo Answers, Amazon EC2, Digg","Search, Bookmarks, Video",http://www.sleekpage.com,,
303,"This site offers discounted dog clothing from eBay, and Google Maps of local dog shelters and pet adoption agencies.",eCommerce,02.03.2008,https://www.programmableweb.com/mashup/dog-coats,"eBay, Google Maps","eCommerce, Auctions, Mapping, Pets",http://discounteddogcoats.com,,
304,"Display Twitter following list. If he or she also follow you, you can see a heart icon.",Social,02.03.2008,https://www.programmableweb.com/mashup/twitterlove,"Twitter, Google Social Graph, SimpleAPI","Social, Visualizations, Messaging",http://fkoji.com/sample/social-graph-api/twitterlove.html,,
305,This demo for the Google Social Graph API shows how your sites are connected. Enter URLs and see connections for you or someone you know.,Social,02.01.2008,https://www.programmableweb.com/mashup/social-graph-api-connectivity-demo,Google Social Graph,Social,http://socialgraph-resources.googlecode.com/svn/trunk/samples/findyours.html,,
306,"Large wiki-style database of song lyrics with real time suggestions, related music videos, and download links to DRM-free mp3s.",Lyrics,02.01.2008,https://www.programmableweb.com/mashup/lyricsfly,"YouTube, SeeqPod","Lyrics, Music, Search, Video, Audio",http://lyricsfly.com/,,
307,Vacation rental listings.,Real Estate,01.31.2008,https://www.programmableweb.com/mashup/vacation-centric,Google Maps,"Real Estate, Travel, Mapping",http://vacationcentric.com,,
308,Powncified tracks the most popular links that are sent publicly on Pownce every day.,Video,01.31.2008,https://www.programmableweb.com/mashup/powncified,Pownce,"Video, Bookmarks, News Services",http://www.heychinaski.com/powncified/,,
309,This tool can find the distance between full UK postcodes and display the route on a map.,England,01.31.2008,https://www.programmableweb.com/mashup/uk-postcodes,Google Maps,"England, Mapping, Postal",http://www.freemaptools.com/distance-between-uk-postcodes.htm,,
310,You can use the Google Maps Distance Calculator to find out the distance between two or more points anywhere on the earth.,Travel,01.31.2008,https://www.programmableweb.com/mashup/distance-calculator,Google Maps,"Travel, Mapping, Mapping",http://www.daftlogic.com/projects-google-maps-distance-calculator.htm,,
311,Find Country on Map is a simple game in which you have to click on a map where you think a country is.,Mapping,01.31.2008,https://www.programmableweb.com/mashup/find-country-game,Google Maps,"Mapping, Mapping, Games",http://www.daftlogic.com/projects-find-country-on-map-game.htm,,
312,Heat map of solar power in California over the last decade. Year selector that allows you to see the change in solar from year to year.,Sustainability,01.31.2008,https://www.programmableweb.com/mashup/california-solar,Google Maps,"Sustainability, Mapping, Energy",http://solar.coolerplanet.com/Content/california-solar-history.aspx,,
313,A geo-broadcasting platform for users to broadcast and experience destinations around the world. Seero combines live and on-demand video with GPS mapping.,Travel,01.30.2008,https://www.programmableweb.com/mashup/seero,Google Maps,"Travel, Video, Mapping, Mapping",http://www.seero.com/aboutseero.php,,
314,"Current conditions, sunrise calendars, latitude longitude coordinates and other details for US lakes. Useful for boaters and fisherman.",Sports,01.30.2008,https://www.programmableweb.com/mashup/knowyourlake.com,"Amazon Product Advertising, Google Maps","Sports, Boating, Mapping",http://knowyourlake.com/,,
315,"Aggregates and visualizes trends on Google, Yahoo and Amazon. It is also a customizable search engine that can be added to your toolbar. Once an account is created, users can maintain a top 20 list and add web clips to their scrapbooks.",Video,01.30.2008,https://www.programmableweb.com/mashup/top20hotness,Yahoo Search,"Video, News Services, Blogging, Search, Photos",http://www.top20hotness.com,,
316,Fortune Magazine list of 10 Fascinating Googlers plotted on a Google Map.,Mapping,01.30.2008,https://www.programmableweb.com/mashup/10-fascinating-googlers,Google Maps,"Mapping, Trivia",http://www.mibazaar.com/googlers/,,
317,"24-hour news headlines presented in an interactive world map. Use News Flash mashup to get breaking news, current events, latest headlines, and top stories in more than 200 countries.
News Flash is available in: Arabic, English, French, and Spanish.",News Services,01.29.2008,https://www.programmableweb.com/mashup/news-flash,Yahoo Search,"News Services, Mapping",http://www.tsmaps.com/,,
318,"View popular news feeds and current Top 10 lists. Sources include del.icio.us, Digg and Magnolia.",News Services,01.29.2008,https://www.programmableweb.com/mashup/toppirs,"Amazon Product Advertising, del.icio.us, Ma.gnolia, Digg","News Services, Feeds, Bookmarks, eCommerce",http://toppirs.com,,
