,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
219,"Used cars and new car shopping site with extensive use of APIs. Yahoo Map Image is used to get around the https issue with Google Maps. YouTube drives the video search. Users can leave a car review, an article, or a dealer review.",Auto,07.19.2007,https://www.programmableweb.com/mashup/used-cars,"Google Maps, YouTube, Yahoo Map Image, Vast, Google Base","Auto, Classifieds, eCommerce, Video, Mapping, Auctions",http://www.Web2Carz.com,,
220,"Bookmark Cleaner helps you keep you del.icio.us or ma.gnolia.com bookmarks clean. It allows searches: A malware and phishing site search A search for cleaning bookmarks with a particular tag and a search for links that no longer exist, aka 404 not found.",Security,07.18.2007,https://www.programmableweb.com/mashup/bookmark-cleaner,"del.icio.us, Ma.gnolia, Google Safe Browsing","Security, Bookmarks",http://www.bookmarkcleaner.com,,
221,"Twitter mashed-up with Del.icio.us &amp; Ma.gnolia.com. When you are viewing your or a friends timeline, you have the option to clip the tweet. This saves the tweet URL tweet in your bookmark account as a private link with a specific tag so you view it later.",Chat,07.18.2007,https://www.programmableweb.com/mashup/twitterlicious,"del.icio.us, Ma.gnolia, Twitter","Chat, Bookmarks, Messaging",http://www.twitterlicious.com,,
222,"400 virtual images of places to visit on the island of Sardinia, Italy. See 360 degree panoramas of historical sites, resorts, coastlines, and countryside. Where to stay, what to do, events, and festivals.",Photos,07.18.2007,https://www.programmableweb.com/mashup/360-degree-sardinia,Google Maps,"Photos, Mapping, Travel, Italian",http://www.360sardinia.net/,,
223,"Maps restaurants in Toronto. Use check boxes below the map to select from Indian, Chinese, Sushi, and so on, and then click the Show Selection button to map the restaurants of those types. Click a location to view a short description.",Canadian,07.18.2007,https://www.programmableweb.com/mashup/toronto-restaurants-map,Google Maps,"Canadian, Restaurants, Travel, Food, Mapping",http://www.dineselect.com,,
224,Mashup satellite images from BBC Weather and t7online. See the Instructions tab to see how to do it.,Spreadsheets,07.17.2007,https://www.programmableweb.com/mashup/weatherholic-dynamic-images,EditGrid,"Spreadsheets, Office, England, Weather",http://www.editgrid.com/tnc/vincent/Weatherholic.new,,
225,Stockaholic uses the EditGrid dynamic images to mashup charts from Yahoo Finance. See the Instructions tab to see how to do it.,Spreadsheets,07.17.2007,https://www.programmableweb.com/mashup/stockaholic-dynamic-charts,EditGrid,"Spreadsheets, Stocks, Financial, Enterprise, Office",http://www.editgrid.com/tnc/vincent/Stockaholic.new,,
226,"Create your own slideshow and let it run on your Netvibes homepage. Numerous styles and effects available. Go to imageloop.com, upload your photos, and fetch your Slideshow-URL.",Widgets,07.17.2007,https://www.programmableweb.com/mashup/netvibes-slideshow,"Netvibes, imageLoop","Widgets, Photos",http://eco.netvibes.com/modules/200830/my-slideshow,,
227,Google Maps Mashup of vacation and travel information in Germany.,German,07.16.2007,https://www.programmableweb.com/mashup/german-travel-and-vacations,Google Maps,"German, Mapping, Travel",http://www.weltweit-kostenlos-geld-abheben.de,,
228,"At GPSies.com, you can view and download tracks that have been recorded by a GPS device. Search for running, hiking, and biking routes. You can download all of the tracks.",Sports,07.16.2007,https://www.programmableweb.com/mashup/gpsies.com,"Google Maps, GeoNames, Garmin MotionBased, Panoramio","Sports, Mapping, Mapping, Sports, Travel",http://www.gpsies.com,,
229,"Get the toll free number for any airline on the go, when not in front of your PC. Get this information using SMS, WAP or email. Use the keyword airline followed by the part of the airline name, Eg: united, south, northwest",Air Travel,07.15.2007,https://www.programmableweb.com/mashup/airline-toll-free-numbers,411Sync,"Air Travel, Mobile, Messaging, Messaging",http://www.411sync.com/cgi-bin/search?query=airline%20southwest,,
230,"Get real time airport departure and arrival delays before heading to the airport. Get this information on WAP, SMS or Email. Use the keyword delays followed by the airport code, i.e. SFO, ATL etc.",Air Travel,07.15.2007,https://www.programmableweb.com/mashup/find-airport-delays-phone,411Sync,"Air Travel, Air Travel, Telephony, Messaging, Messaging",http://www.411sync.com/cgi-bin/search?query=delays%20atl,,
231,Tools for optimizing product sales on eBay.,Auctions,07.14.2007,https://www.programmableweb.com/mashup/auctomatic,eBay,"Auctions, eCommerce",http://auctomatic.com/,,
232,"Watch the data that you care about in this screensaver mashup of Facebook, Flickr, Twitter, and blogs. This visualization lets you configure what you want to watch and the speed in which you see it.",Messaging,07.13.2007,https://www.programmableweb.com/mashup/flotzam,"Flickr, Facebook, Twitter","Messaging, Photos, Visualizations, Feeds",http://flotzam.com,,
233,Map to show you the current location of the Adobe on AIR promotional tour bus.,Travel,07.13.2007,https://www.programmableweb.com/mashup/air-bus-tracking-map,Adobe on AIR Bus Tour,"Travel, Mapping, Events",http://www.oscartrelles.com/air/bus/,,
234,"Create a scrapbook, family album, or other physical book using this web-based creation tool. Lets you integrate photos from Flickr. Click Start Book and then the Demo MemoryPress link to view a video that shows the mashup of Flickr and a user book.",Photos,07.13.2007,https://www.programmableweb.com/mashup/memory-press,Flickr,"Photos, Books, Printing",http://memorypress.familylearn.com/,,
235,Track the progress of the 2007 Tour de France with this real-time tracking map.,Mapping,07.13.2007,https://www.programmableweb.com/mashup/tour-de-france-tracking-realtime,Google Maps,"Mapping, Sports, Cycling, Events",http://www.ubilabs.net/tourdefrance/,,
236,"Create, update, and track your business plan with your entire team and export out a document version at any time.",Calendars,07.12.2007,https://www.programmableweb.com/mashup/planhq,Google Calendar,"Calendars, Office, Project Management",http://www.planhq.com,,
237,"Share your cycling, walking, hiking, and paddling routes with the world. See maps, photos, and stats about each route, or create your own.",Mapping,07.12.2007,https://www.programmableweb.com/mashup/sharemyroutes.com,"BBC, Google Maps, Microsoft Bing Maps, GeoNames","Mapping, Mapping, Mapping, Travel, Sports",http://www.sharemyroutes.com,,
238,Shopping made faster at Compare4.us. A mashup of several shopping APIs to allow users a broader search with one interface.,Auctions,07.11.2007,https://www.programmableweb.com/mashup/compare4,"Amazon Product Advertising, eBay, PriceRunner","Auctions, eCommerce",http://Compare4.us,,
239,"Provides a list of videos, pictures, maps, and wikipedia information for Forbes traveler's list of top 50 locations.",Reference,07.11.2007,https://www.programmableweb.com/mashup/top-50-travel-locations,"Flickr, YouTube, Yahoo Travel","Reference, Travel, Video, Mapping, Photos",http://top50travellocations.googlepages.com/Worldstop50mosttravelledsitesaccord.html,,
240,Price comparison and shopping portal website.,eCommerce,07.11.2007,https://www.programmableweb.com/mashup/bargain-bits,Amazon Product Advertising,"eCommerce, England",http://www.bargain-bits.co.uk,,
241,Reskin your iGoogle page and share your skins with others by submitting to the directory.,Widgets,07.11.2007,https://www.programmableweb.com/mashup/custom-igoogle-skins,Google Gadgets,Widgets,http://bonstio.net/skins,,
242,Generative fictives biographies. Search picture memories in Flickr.,Photos,07.10.2007,https://www.programmableweb.com/mashup/peoples,Flickr,"Photos, Art",http://incident.net/works/peoples/,,
243,"Zuckerbucks are points that you can use like play money on Facebook. They have no cash value, but you can send them to friends as gifts, or as payment. You can also bid on real products featured within the Zuckerbucks app.",Social,07.10.2007,https://www.programmableweb.com/mashup/zuckerbucks,Facebook,"Social, Humor, Gifts, Financial",http://apps.facebook.com/zuckerbucks/,,
244,"Virtualtraveller aims to supply the user relevant information about some location on earth of his/her choosing. To accomplish this, this site makes heavy use of various web services and data including Wikipedia, Google, Flickr and Youtube.",Mapping,07.09.2007,https://www.programmableweb.com/mashup/virtualtraveller,"Flickr, Google Maps, YouTube, NOAA National Weather Service (NWS) NDFD SOAP, Yahoo Geocoding, GeoNames, Google AdSense","Mapping, Wiki, Photos, Travel, Nordic, Reference",http://virtualtraveller.wolfborder.org,,
245,Weather and climate information for Africa visualized on Google Maps.,Visualizations,07.09.2007,https://www.programmableweb.com/mashup/wepoco,Google Maps,"Visualizations, Science, Weather, African",http://www.wepoco.com/maps/observations.php,,
246,A Google Maps view of the 50 most expensive cities in the world as surveyed by Mercer Human Resource Consulting.,Reference,07.09.2007,https://www.programmableweb.com/mashup/cost-living-worldwide,Google Maps,"Reference, Trivia, Mapping",http://srvgmaps.googlepages.com/COL.html,,
247,New 7 Wonders of the world mapped on Google Maps along with YouTube video for each of the 7 wonder.,Mapping,07.09.2007,https://www.programmableweb.com/mashup/new-7-wonders-world,"Google Maps, YouTube","Mapping, Travel, Video",http://www.mibazaar.com/new7wonders,,
248,"CoverSlide helps track down lost cover art for mp3s, movies, books, and video games. Ruby on Rails and Ajax make it convenient to select from a vast amount of cover art thumbnails to choose the perfect one without leaving the page.",Search,07.09.2007,https://www.programmableweb.com/mashup/coverslide,Amazon Product Advertising,"Search, Art, Music, Movies",http://www.coverslide.com,,
249,Track recent visitors to your website or blog - embed on your iGoogle page or on your website or blog.,Mapping,07.08.2007,https://www.programmableweb.com/mashup/clicky-visitor-map,"Yahoo Image Search, Google Gadgets",Mapping,http://bonstio.net/google-gadgets/clicky-visitor-map-4.html,,
250,Maps Hindu temples around the globe. Users can login and share temple information or click a temple to learn more about it.,Mapping,07.08.2007,https://www.programmableweb.com/mashup/map-my-hindu-temple,Google Maps,"Mapping, Travel, Indian, Religion",http://www.mapmytemple.com/,,
251,"Stoopsales.com lets you find, list and save a stoop sales in Brooklyn NY.",New York City,07.06.2007,https://www.programmableweb.com/mashup/stoopsales,Google Maps,"New York City, eCommerce, Mapping, Classifieds",http://stoopsales.com,,
252,"Zoho application suite is integrated with the Omnidrive online storage solution. If you have your documents online in OmniDrive, you can view and edit these documents just by double clicking on them. The documents then are opened in Zoho Applications.",Office,07.06.2007,https://www.programmableweb.com/mashup/zoho-and-omindrive,Omnidrive,"Office, Enterprise, Storage",http://blogs.zoho.com/general/omnidrive-becomes-perfect-with-zoho/,,
253,Bid smart and get a great auction price on new 8GB and 4GB iPhones. Integrates eBay auctions. Also includes latest iPhone news as well as links and blog posts from around the web.,eCommerce,07.06.2007,https://www.programmableweb.com/mashup/iphone-auctions,eBay,"eCommerce, Auctions",http://ipodradar.com/iphone/,,
254,Get the fare before you ride. This mashup calculates the approximate fare for taxi rides between two addresses. It uses Google Maps to plot and calculate the driving distance between two points and uses that information to calculate the fare.,New York City,07.06.2007,https://www.programmableweb.com/mashup/taxiwiz,Google Maps,"New York City, Mapping, Transportation, Transportation",http://taxiwiz.com/,,
255,"A comprehensive map of sites in the city of Bucharest, Romania.",Mapping,07.06.2007,https://www.programmableweb.com/mashup/map-bucharest,Yahoo Maps,"Mapping, Romanian, Travel",http://www.123bucuresti.ro,,
256,"Mashing up several financial tools to enable group money management among people organizing events, activities, or just needing to collect and pool money from a group of people.",Financial,07.05.2007,https://www.programmableweb.com/mashup/billhighway,StrikeIron SMS Mobile Marketing,"Financial, Social, Messaging, Messaging",http://www.billhighway.net/,,
257,Search patent families using the open patent services API fo the European Patent Office.,Patents,07.05.2007,https://www.programmableweb.com/mashup/ip-newsflash-patent-family-search,Open Patent Services,"Patents, European, Government, Reference",http://www.ipnewsflash.com/family.php,,
258,Add a Google Spreadsheet to your Google personalized homepage. This gadget lets you edit the contents of your private Google Spreadsheets. Check Google Spreadsheet Viewer if you just need to have a public Spreadsheet on your homepage.,Spreadsheets,07.05.2007,https://www.programmableweb.com/mashup/google-spreadsheets-editor,"Google Gadgets, Google Web Authentication, Google Spreadsheets","Spreadsheets, Widgets, Office",http://www.lamboratory.com/gadgets/gsEditor.xml,,
259,Add a Google Spreadsheet to your Google personalized homepage. This gadget lets you read the contents of a public Google Spreadsheet. Check Google Spreadsheet Editor if you prefer to edit your private Spreadsheets.,Office,07.05.2007,https://www.programmableweb.com/mashup/google-spreadsheets-viewer,"Google Gadgets, Google Spreadsheets","Office, Widgets, Enterprise, Spreadsheets",http://www.lamboratory.com/gadgets/gsViewer.xml,,
260,"With this GoogleMaps mashup, you can see exactly where your hotel at Copacabana Beach, Brazil would be, with photos, videos, and online reservation directly from the map, ranked from the hotels on the beach to the hostels elsewere in Copacabana.",Video,07.05.2007,https://www.programmableweb.com/mashup/hotels-copacabana-beach,"Google Maps, YouTube","Video, Photos, Mapping, Travel, Brazilian",http://copacabana.com/page/hoteis,,
261,"Vacation Rentals is a Yahoo Widget that searches vacation rentals worldwide using Vast.com vertical search engine. It displays price, location, brief description, image and a hyperlink pointing to one of three returned search results.",Widgets,07.05.2007,https://www.programmableweb.com/mashup/vacation-rentals-search-yahoo-widget,"Vast, Yahoo Widgets","Widgets, Travel",http://widgets.yahoo.com/gallery/view.php?widget=42181,,
262,"Visit the News, Photos, and Videos pages on this website to see mashups of the keyword 'iPhone' with flickr photos, revver videos, and Google news. The mashups deliver the latest updates about the iPhone.",Photos,07.05.2007,https://www.programmableweb.com/mashup/iphone-maniacs,"Flickr, YouTube, Revver","Photos, eCommerce, Video",http://www.iphonemaniacs.com,,
263,Extracting annotation values from unstructured text which is produced by a typical editor for a wiki or CMS like FCK editor. Uses ClearForest Semantic Web Services.,Content Management,07.04.2007,https://www.programmableweb.com/mashup/text-extractor-fck,ClearForest Semantic Web Services1,"Content Management, News Services, Wiki",http://labs.punkt.at/textExtractor/index.php,,
264,Visual search engine using Amazon Web services to search all discount deals on Amazon.com having at least 65% off.,eCommerce,07.04.2007,https://www.programmableweb.com/mashup/discount-slider-amazon-deals,Amazon Product Advertising,eCommerce,http://discountslider.com/,,
265,Search and compare Nikon DSLR photos.,Photos,07.04.2007,https://www.programmableweb.com/mashup/nikon-photos,Flickr,Photos,http://nikon-photo.net/,,
266,"Map of forest around Abashiri City, Japan.",Travel,07.04.2007,https://www.programmableweb.com/mashup/japan-forest-map,Google Maps,"Travel, Mapping, Japanese",http://www.r-stone.net/forestmaps/,,
267,"This site publishes scenic byway information around Abashiri City Japan. Four bloggers contribute articles on the map, each article has been linked with map information.",Travel,07.04.2007,https://www.programmableweb.com/mashup/east-okhotsk-scenic-byway,Google Maps,"Travel, Mapping, Japanese",http://www.scenic-okhotsk.com/map.html,,
268,"Get the latest headlines, gossip and rumors from People Magazine on your cell phone using SMS, WAP and Email. Use the keyword people and get the content within seconds.",Entertainment,07.03.2007,https://www.programmableweb.com/mashup/people-magazine-headlines-mobile,411Sync,"Entertainment, Celebrities, Mobile, Messaging",http://www.411sync.com/cgi-bin/search?query=people,,
269,"BmyKey is a French real estate, immobilier, mashup. With BmyKey.com, you can easily find a property in France.",Mapping,07.03.2007,https://www.programmableweb.com/mashup/french-properties,Google Maps,"Mapping, French, Real Estate",http://www.bmykey.com,,
270,Listen to Pandora online radio on your iGoogle page.,Widgets,07.03.2007,https://www.programmableweb.com/mashup/pandora-igoogle-gadget,Google Gadgets,"Widgets, Music, Recommendations",http://bonstio.net/google-gadgets/pandora-online-radio.html,,
271,Play a chess game with iGoogle as your opponent.,Games,07.03.2007,https://www.programmableweb.com/mashup/ichess,Google Gadgets,"Games, Humor, Games",http://rainier.bay.googlepages.com/chess-irobin-gadget-v1.1.20.xml,,
272,Storefront built on Amazon eCommerce with millions of products from a wide variety of categories and hundreds of merchants with competitive prices.,eCommerce,07.02.2007,https://www.programmableweb.com/mashup/buyzillion,Amazon Product Advertising,"eCommerce, Search, Bookmarks",http://www.buyzillion.com/,,
273,Skype social network mashup.,Social,07.01.2007,https://www.programmableweb.com/mashup/skype-social-network,"eBay, Google Maps, Skype","Social, Mapping, Messaging, Chat",http://www.suskype.com,,
274,Site combines the Ning.com platform with Ether.com to create a site where interpreters can find work.,Social,07.01.2007,https://www.programmableweb.com/mashup/rosetta,Ning,"Social, Language, Jobs",http://www.rosettainterpreters.com,,
275,"360 degree panoramas from around the Republic of Singapore, linked to a Google map of Singapore. Local information about each location appears, forming a virtual tour.",Photos,06.30.2007,https://www.programmableweb.com/mashup/singapore-virtual-tour,Google Maps,"Photos, Travel, Mapping",http://www.panoramicearth.com/308/Singapore/Singapore_Map,,
276,"Lovers of WOXY and DRM-free MP3 download site eMusic now have this mashup of the 2 popular sites. As the WOXY music stream plays, the track playing shows up for download from eMusic with info about the band, album reviews, related artists, etc.",Search,06.30.2007,https://www.programmableweb.com/mashup/emusic-and-woxy-mashup,Google Search,"Search, Music",http://radio.emusic.com/?id=woxy,,
277,"OrderItOnTheWeb.com is an online shopping mashup. It mixes and mashes Amazon Web Services, Google Maps, Yahoo Local, and YouTube for video product reviews.",eCommerce,06.29.2007,https://www.programmableweb.com/mashup/orderitontheweb.com,"Amazon Product Advertising, Google Maps, YouTube, Yahoo Local Search","eCommerce, Mapping, Search, Video, Localization",http://www.orderitontheweb.com,,
278,"Arrowpointe Maps is an on-demand application that facilitates a conversation between Salesforce.com and MapQuest.
This application has been superseded by Geopointe. Look for Geopointe here on Programmable Web.",Mapping,06.29.2007,https://www.programmableweb.com/mashup/arrowpointe-maps,"Salesforce, MapQuest","Mapping, Enterprise",http://www.arrowpointe.com/products/arrowpointe-maps,,
279,Add the Emoface iGoogle Gadget of the day to your website or iGoogle Homepage.,Chat,06.29.2007,https://www.programmableweb.com/mashup/emoface-day,Google Gadgets,"Chat, Social, Widgets",http://www.emofaces.com/free-stuff/google-gadget,,
280,"An explorable map of the Origin Systems, Inc. game Ultima 7, along with its add-ons and related game, Serpent Isle. I used Exult to extract the map, Virtual Earth to present it, and S3 to host the tiles.",Games,06.29.2007,https://www.programmableweb.com/mashup/ultima-7-map,"Microsoft Bing Maps, Amazon S3","Games, Mapping",http://www.baymoon.com/~auldane2/BlackGateMap.html,,
281,"SharedBook used its API and Google widgets to build Blog2Print, a new blog printing widget that can be used by writers and their readers to turn blog posts into books.",Widgets,06.28.2007,https://www.programmableweb.com/mashup/blog2print,SharedBook,"Widgets, Blogging, Books, Printing",http://www.blog2print.com,,
282,The SharedBook API was used to develop an interface to give the passengers of Regent Seven Seas Cruises the ability to pick and choose content from the specific ports they visited to include in their travel books.,Travel,06.28.2007,https://www.programmableweb.com/mashup/regent-seven-seas-cruises,SharedBook,"Travel, Books",http://regent.sharedbook.com,,
283,Upload a file to Amazon S3 and share the link to that file with others. Recipients of the link can access and download the User File by clicking on the link.,Social,06.28.2007,https://www.programmableweb.com/mashup/jagbox,Amazon S3,"Social, Storage",http://jagbox.com,,
284,"You can find censored images only. Note, the results contain adult material and are often NSFW, Not Safe For Work.",Search,06.28.2007,https://www.programmableweb.com/mashup/nonexistent-image-search,Yahoo Image Search,"Search, Photos, Adult, Adult",http://en.arienai.org/,,
285,Wishpot is a free social and mobile shopping service that makes it easy to save and share interesting things you find in stores and online. Collect things you like from wherever and whenever. Share the things you like or want with you friends and family.,eCommerce,06.28.2007,https://www.programmableweb.com/mashup/wishpot,"Amazon Product Advertising, Shopping.com","eCommerce, Lists, Social, Gifts, Mobile",http://www.wishpot.com,,
286,"Developed for the New York Fashion Now exhibition at the Victoria &amp; Albert Museum in London, this mashup allows people to upload their hints, tips, and stories about New York.",New York City,06.28.2007,https://www.programmableweb.com/mashup/my-fashionable-new-york,Google Maps,"New York City, Mapping, eCommerce, Travel",http://www.vam.ac.uk/collections/fashion/new_york/my_ny/index.php,,
287,The first Self-Referential Tumblr. Your page accesses are our posts. A mashup of Tumblr and Clicky.,Analytics,06.28.2007,https://www.programmableweb.com/mashup/self-referential-tumblr,Clicky,"Analytics, Statistics",http://selfreferential.tumblr.com,,
288,"A Map Mashup aggregate of Apple Stores, AT&amp;T wireless locations, relevant ebay auctions, craigslist listings, and other features.",Mapping,06.27.2007,https://www.programmableweb.com/mashup/iphone-find-nearby,"eBay, Google Maps","Mapping, eCommerce",http://iphone.findnearby.net,,
289,Track recent visitors to your website or blog with this iGoogle gadget which can also be added to any webpage. This gadget uses Google Maps and visitor info is provided by gVisit. A thumbnail grid of Yahoo images are also show for each visitor location.,Widgets,06.27.2007,https://www.programmableweb.com/mashup/visitor-map-gadget-igoogle-gadget-to-track-your-website-or-blog,"Google Maps, Yahoo Map Image, Google Gadgets","Widgets, Mapping, Photos",http://bonstio.net/visitors,,
290,"Pleo HQ features content about Pleo, the robotic dinosaur, including links from del.icio.us, news, blog posts from a custom feed, images from Flickr, videos from YouTube, and auctions from eBay.",eCommerce,06.27.2007,https://www.programmableweb.com/mashup/pleo-hq,"Flickr, Technorati, Amazon Product Advertising, del.icio.us, eBay, YouTube","eCommerce, Video, Photos, Auctions, Social",http://pleohq.com/,,
291,"Bandsintown consolidates ticket prices, concert information, and live concert media all in one place. Bandsintown implemented the Echo Nest audio feeds in their music player to allow users to sample an artist who is playing a local concert.",Music,06.26.2007,https://www.programmableweb.com/mashup/bandsintown,"Google Maps, Last.fm, Spotify Echo Nest","Music, Mapping, Events, Celebrities",http://www.bandsintown.com,,
292,Generate video playlists of YouTube videos related to your search term and watch the videos back to back. Embed a playlist in your blog.,Video,06.26.2007,https://www.programmableweb.com/mashup/video-evolved,YouTube,"Video, Widgets",http://www.videoevolved.com,,
293,"Find user-generated cell phone signals by major service providers. Find dead spots, and compare signal strengths. Add your own signal, it only takes 15 seconds, helps the map grow more valuable for cell phone users.",Mobile,06.26.2007,https://www.programmableweb.com/mashup/signalmap-cell-phone-quality,Google Maps,"Mobile, Social, Telephony, eCommerce, Mapping",http://www.signalmap.com,,
294,"MoreMap is a Google Maps Mashup which allows users to track packages, find radio stations, local banks, movie theaters with up to the minute show times, track earthquakes, view interesting places, save places, and get directions.",Weather,06.26.2007,https://www.programmableweb.com/mashup/moremap,"FedEx, Google Maps, NOAA National Weather Service (NWS) NDFD SOAP, Yahoo Traffic, USPS Track/Confirm Fields","Weather, Mapping, Music, Music, Travel, Shipping",http://www.moremap.com,,
295,"Rich video aggregration site. Videos from blip.tv, Break.com, DailyMotion, Google Videos, Kewego, MetaCafe, MySpace, Veoh.com, YouTube all in one place.",Video,06.25.2007,https://www.programmableweb.com/mashup/chime.tv,YouTube,"Video, Search",http://chime.tv,,
296,bliin lets you share your location and geo-tagged photos from your handset in real-time. You can find and follow your friends across the world and share experiences via your phone and over the web.,Mapping,06.25.2007,https://www.programmableweb.com/mashup/bliin,Google Maps,"Mapping, Photos",http://bliin.com/,,
297,"Lovers of KCRW radio and DRM-free MP3 download site eMusic now have this mashup of the 2 popular sites. As the KCRW music stream plays, the track playing shows up for download from eMusic with info about the band, album reviews, related artists, etc.",Music,06.25.2007,https://www.programmableweb.com/mashup/kcrw-plus-emusic-mashup,Google Search,"Music, Audio, Search, eCommerce",http://radio.strunkworks.com/?id=kcrw,,
298,"Lovers of Pandora and DRM-free MP3 download site eMusic now have a mashup of the 2 popular sites. As the Pandora stream plays, the track playing shows up for download from eMusic with info about the band, album reviews, related artists, etc.",Music,06.25.2007,https://www.programmableweb.com/mashup/pandora-and-emusic-mashup,Google Search,"Music, Audio, Search, eCommerce",http://radio.strunkworks.com/?id=pandora,,
299,"Lovers of KEXP radio and DRM-free MP3 download site eMusic now have this mashup of the 2 popular sites. As the live KEXP stream plays, the track playing shows up for download from eMusic with info about the band, album reviews, related artists, etc.",Music,06.25.2007,https://www.programmableweb.com/mashup/kexp-and-emusic-mashup,Google Search,"Music, Audio, Music, eCommerce, Search",http://radio.strunkworks.com/?id=kexp,,
300,See which states have the biggest differences between students passing their state tests versus the national tests in math and reading. Uses data reported in Time magazine.,News Services,06.25.2007,https://www.programmableweb.com/mashup/math-and-reading-tests-map,Google Maps,"News Services, Mapping, Education",http://www.mibazaar.com/education/mathreadingtests.html,,
301,YouTube search engine with results in RSS or JSON.,Feeds,06.24.2007,https://www.programmableweb.com/mashup/ytwebservice,YouTube,"Feeds, Video",http://www.ytwebservice.com/,,
302,Send 180 character reviews from Jaiku to the LouderVoice reviews site using the reviews channel on Jaiku.,Social,06.24.2007,https://www.programmableweb.com/mashup/louderviesti,Jaiku,"Social, Messaging",http://www.loudervoice.com/tags/louderviesti,,
303,Anyone can send 140 character reviews to the LouderVoice reviews site from Twitter.,Social,06.24.2007,https://www.programmableweb.com/mashup/loudertweets,Twitter,"Social, Messaging",http://www.loudervoice.com/tags/loudertweets,,
304,"Satellite gmap with Puerto Vallarta hotel locations plotted. Provides images, information, and related links.",Hotels,06.22.2007,https://www.programmableweb.com/mashup/puerto-vallarta-hotel-map,,"Hotels, Mexican, Mapping, Travel",http://www.puertovallartahotelmap.com,,
305,A constantly growing mash website with different information from different websites in Singapore. The ideal mobile concierge for locals and tourists.,Travel,06.22.2007,https://www.programmableweb.com/mashup/singapore-mash-websites,Google Maps,"Travel, Mapping, Mobile, Food",http://www.sgmash.com,,
306,Map of Forbes list of the top 100 most powerful and best paid celebrities. Pop-up windows for each includes related YouTube videos.,Mapping,06.21.2007,https://www.programmableweb.com/mashup/100-most-powerful-celebrities,"Google Maps, YouTube, Yahoo Geocoding","Mapping, Humor, Celebrities, Video, Financial",http://www.mibazaar.com/top100celebrities,,
307,A mashup of 100 cities and their weather forecasts from weatherunderground.com. The 100 cities listed are the cities where history shows you are most likely to sweat while there.,Travel,06.21.2007,https://www.programmableweb.com/mashup/weather-forecasts-100-hot-cities,Google Maps,"Travel, Mapping, Weather, Trivia",http://www.mibazaar.com/sweatiest.html,,
308,"Search real estate in Valencia, Spain. The agency specializes in investment real estate and management.",Spanish,06.21.2007,https://www.programmableweb.com/mashup/real-estate-spain,Google Maps,"Spanish, Real Estate, Mapping",http://www.turiaserranos.es,,
309,"Fishing hotspots, charters and accommodation from around the world on Google Maps. User-generated content. Add your own locations.",Mapping,06.21.2007,https://www.programmableweb.com/mashup/anglingatlas,Google Maps,"Mapping, Sports, Travel, Sports",http://AnglingAtlas.com,,
310,"Makes your life as a Cineast, DVD-Freak or Book-Lover much easier: Add the gadget to your iGoogle page and have all the information you need in one tiny box. Special feature: Compare amazons prices to other online shops, ebay and other amazon locales.",eCommerce,06.21.2007,https://www.programmableweb.com/mashup/amazon-igoogle,"eBay, Google Gadgets, Amazon EC2","eCommerce, Widgets",http://amazonigoogle.filzhut.net,,
311,"Search for tech products on CNET on the go using your mobile phone. Use the keyword cnetprice followed by the product name, example: ipod, macbook, dell laptop, zune etc. Search using WAP, SMS or Email. Get response with links to reviews.",eCommerce,06.20.2007,https://www.programmableweb.com/mashup/cnet-shopping-services-go-mobile,"411Sync, CNET","eCommerce, Mobile, Messaging",http://www.411sync.com/cgi-bin/search?query=cnetprice%20macbook%20pro,,
312,"You select your desired locations, such as all of the cities you have lived in, then the map will display all of your cities along with the exact midpoint for those places.",Mapping,06.20.2007,https://www.programmableweb.com/mashup/geographic-midpoint-calculator,Google Maps,"Mapping, Trivia, Humor",http://www.geomidpoint.com,,
313,Zangoa allows you to discover rural accommodations in Spain and to learn about their environment.,Spanish,06.19.2007,https://www.programmableweb.com/mashup/zangoa,Google Maps,"Spanish, Mapping, Travel",http://www.zangoa.com,,
314,Bookmark products on Amazon and get notification when prices change.,eCommerce,06.19.2007,https://www.programmableweb.com/mashup/amazon-bookmarks,Amazon Product Advertising,"eCommerce, Bookmarks",http://www.mixfocus.com,,
315,A comprehensive directory of free Wi-Fi hotspots with an interactive mapping system that allows you to find hotspots in any area throughout the United States.,Mapping,06.19.2007,https://www.programmableweb.com/mashup/free-wifi-hotspot-finder,Google Maps,"Mapping, Wi-Fi, Travel, Mobile",http://www.openwifispots.com,,
316,"Upload your Dive profiles from any Suunto dive computer or bottom timer. Reports generated automatically with depth-time profile chart, vertical speed chart etc. Attach GPX track logs from your GPS. Attach photos from Flickr or videos from Youtube.",Sports,06.19.2007,https://www.programmableweb.com/mashup/extremeprofile-dives,"Flickr, Google Maps, YouTube","Sports, Sports, Mapping, Video, Photos, Sports",http://www.extremeprofile.com,,
317,"Streeartmap supports buskers works and gives visitors the possibility to vote every single performance, like digg.",Art,06.18.2007,https://www.programmableweb.com/mashup/street-art-map,"Flickr, Google Maps","Art, Mapping, Photos, Social",http://www.streetartmap.org,,
318,"cardiff.gov.uk list of 10,000 businesses in Cardiff plotted onto a map of the city grouped by business type.",Mapping,06.18.2007,https://www.programmableweb.com/mashup/pukkapeople-tafflinks,Google Maps,"Mapping, England, eCommerce",http://www.pukkapeople.co.uk/tafflinks,,
